top	sub
astro-ph/0005004	astro-ph/0010443
astro-ph/0009237	astro-ph/0010319
astro-ph/9908150	astro-ph/0010319
astro-ph/0009346	astro-ph/0010319
astro-ph/9912547	astro-ph/0010319
astro-ph/0004052	astro-ph/0010289
astro-ph/0010347	astro-ph/0010405
astro-ph/0009005	astro-ph/0010405
astro-ph/0007354	astro-ph/0010616
astro-ph/0003018	astro-ph/0010616
astro-ph/0004381	astro-ph/0010616
astro-ph/0005206	astro-ph/0010616
astro-ph/0006218	astro-ph/0010616
astro-ph/0002376	astro-ph/0010616
astro-ph/0003388	astro-ph/0010616
astro-ph/0003046	astro-ph/0010616
astro-ph/0003483	astro-ph/0010616
astro-ph/0006194	astro-ph/0010641
astro-ph/0005325	astro-ph/0010641
astro-ph/9907206	astro-ph/0010641
astro-ph/0005397	astro-ph/0010641
astro-ph/9911235	astro-ph/0010641
astro-ph/0006192	astro-ph/0010641
astro-ph/9910309	astro-ph/0010395
astro-ph/0005115	astro-ph/0010395
astro-ph/0005269	astro-ph/0010008
astro-ph/0007023	astro-ph/0010008
astro-ph/0003338	astro-ph/0010008
astro-ph/0003008	astro-ph/0010008
astro-ph/9912508	astro-ph/0010008
astro-ph/0007021	astro-ph/0010008
astro-ph/0011188	astro-ph/0010415
astro-ph/0004385	astro-ph/0010415
astro-ph/0006436	astro-ph/0010415
astro-ph/0002091	astro-ph/0010415
astro-ph/0001318	astro-ph/0010415
astro-ph/0005004	astro-ph/0010415
astro-ph/0008446	astro-ph/0010415
astro-ph/0005123	astro-ph/0010415
astro-ph/0008265	astro-ph/0010415
astro-ph/0008522	astro-ph/0010274
astro-ph/0009166	astro-ph/0010137
astro-ph/0006319	astro-ph/0010137
astro-ph/0001493	astro-ph/0010137
astro-ph/0005010	astro-ph/0010137
astro-ph/0009095	astro-ph/0010574
astro-ph/0005440	astro-ph/0010564
astro-ph/0007187	astro-ph/0010564
astro-ph/9912564	astro-ph/0010564
astro-ph/9810286	astro-ph/0010536
astro-ph/9904051	astro-ph/0010536
astro-ph/0001190	astro-ph/0010536
astro-ph/0002443	astro-ph/0010335
astro-ph/0007054	astro-ph/0010335
astro-ph/0007287	astro-ph/0010316
astro-ph/0009169	astro-ph/0010316
astro-ph/0003246	astro-ph/0010320
astro-ph/0002430	astro-ph/0010320
astro-ph/9906062	astro-ph/0010320
astro-ph/9912214	astro-ph/0010320
astro-ph/0007333	astro-ph/0010478
astro-ph/0005004	astro-ph/0010478
astro-ph/9912149	astro-ph/0010478
astro-ph/0005123	astro-ph/0010478
astro-ph/9902108	astro-ph/0010638
astro-ph/9904031	astro-ph/0010638
astro-ph/0003338	astro-ph/0010352
astro-ph/0003008	astro-ph/0010352
astro-ph/9912508	astro-ph/0010352
astro-ph/0002245	astro-ph/0010545
astro-ph/0001272	astro-ph/0010545
astro-ph/0002409	astro-ph/0010545
astro-ph/0006048	astro-ph/0010545
astro-ph/0006392	astro-ph/0010453
astro-ph/9911225	astro-ph/0010453
astro-ph/0005124	astro-ph/0010453
astro-ph/0007333	astro-ph/0010453
astro-ph/0005004	astro-ph/0010453
astro-ph/0005123	astro-ph/0010453
astro-ph/0005553	astro-ph/0010656
astro-ph/0007198	astro-ph/0010656
astro-ph/0006345	astro-ph/0010656
astro-ph/0004349	astro-ph/0010656
astro-ph/9810200	astro-ph/0010330
astro-ph/9902134	astro-ph/0010330
astro-ph/9809268	astro-ph/0010302
astro-ph/0002432	astro-ph/0010302
astro-ph/9911138	astro-ph/0010031
astro-ph/0005028	astro-ph/0010031
astro-ph/0004186	astro-ph/0010031
astro-ph/0004223	astro-ph/0010031
astro-ph/0007176	astro-ph/0010031
astro-ph/0008049	astro-ph/0010031
astro-ph/9902173	astro-ph/0010617
astro-ph/0006436	astro-ph/0010617
astro-ph/9911204	astro-ph/0010617
astro-ph/0006021	astro-ph/0010225
astro-ph/0005492	astro-ph/0010225
astro-ph/0005211	astro-ph/0010225
astro-ph/9912522	astro-ph/0010225
astro-ph/9906401	astro-ph/0010189
astro-ph/9807206	astro-ph/0010189
astro-ph/9903155	astro-ph/0010189
astro-ph/0007140	astro-ph/0010189
astro-ph/0005515	astro-ph/0010189
astro-ph/9912124	astro-ph/0010189
astro-ph/0010170	astro-ph/0010189
astro-ph/9706166	astro-ph/0010189
astro-ph/9912144	astro-ph/0010189
astro-ph/9910272	astro-ph/0010189
astro-ph/9901364	astro-ph/0010189
astro-ph/0007167	astro-ph/0010501
astro-ph/0002083	astro-ph/0010101
astro-ph/9909092	astro-ph/0010101
astro-ph/0007205	astro-ph/0010101
astro-ph/0009067	astro-ph/0010101
astro-ph/9904292	astro-ph/0010101
astro-ph/0003366	astro-ph/0010101
astro-ph/0003018	astro-ph/0010226
astro-ph/0002495	astro-ph/0010226
astro-ph/0007120	astro-ph/0010226
astro-ph/0006344	astro-ph/0010226
astro-ph/9906401	astro-ph/0010185
astro-ph/9807206	astro-ph/0010185
astro-ph/9903453	astro-ph/0010185
astro-ph/9903038	astro-ph/0010185
astro-ph/0007140	astro-ph/0010185
astro-ph/9912124	astro-ph/0010185
astro-ph/0010170	astro-ph/0010185
astro-ph/9802021	astro-ph/0010185
astro-ph/9706166	astro-ph/0010185
astro-ph/9906046	astro-ph/0010185
astro-ph/9912144	astro-ph/0010185
astro-ph/9910272	astro-ph/0010185
astro-ph/9802083	astro-ph/0010185
astro-ph/9901364	astro-ph/0010185
astro-ph/9812133	astro-ph/0010598
astro-ph/9810286	astro-ph/0010598
astro-ph/0001190	astro-ph/0010598
astro-ph/9912220	astro-ph/0010587
astro-ph/0010345	astro-ph/0010587
astro-ph/0101055	astro-ph/0010502
astro-ph/9801015	astro-ph/0010502
astro-ph/9811206	astro-ph/0010628
astro-ph/0007214	astro-ph/0010628
astro-ph/9807159	astro-ph/0010628
astro-ph/0007064	astro-ph/0010348
astro-ph/9912549	astro-ph/0010525
astro-ph/9911365	astro-ph/0010525
astro-ph/0006343	astro-ph/0010525
astro-ph/0006048	astro-ph/0010525
astro-ph/0007281	astro-ph/0010525
astro-ph/9911103	astro-ph/0010525
astro-ph/0010389	astro-ph/0010525
astro-ph/9910034	astro-ph/0010261
astro-ph/0005609	astro-ph/0010261
astro-ph/0002165	astro-ph/0010261
astro-ph/0003246	astro-ph/0010261
astro-ph/0004186	astro-ph/0010261
astro-ph/0004223	astro-ph/0010261
astro-ph/9910493	astro-ph/0010261
astro-ph/0005465	astro-ph/0010261
astro-ph/0004057	astro-ph/0010261
astro-ph/0008363	astro-ph/0010235
astro-ph/0010571	astro-ph/0010633
astro-ph/0005004	astro-ph/0010633
astro-ph/0004404	astro-ph/0010633
astro-ph/0005410	astro-ph/0010633
astro-ph/0008446	astro-ph/0010633
astro-ph/0008165	astro-ph/0010633
astro-ph/0008265	astro-ph/0010633
astro-ph/9703001	astro-ph/0010633
astro-ph/0006445	astro-ph/0010633
astro-ph/0007454	astro-ph/0010633
astro-ph/0007419	astro-ph/0010633
astro-ph/0004385	astro-ph/0010633
astro-ph/0007333	astro-ph/0010633
astro-ph/9811174	astro-ph/0010633
astro-ph/0005123	astro-ph/0010633
astro-ph/0005022	astro-ph/0010633
astro-ph/9807103	astro-ph/0010633
astro-ph/0007360	astro-ph/0010633
astro-ph/0005115	astro-ph/0010633
astro-ph/0007375	astro-ph/0010633
astro-ph/0005446	astro-ph/0010633
astro-ph/0004393	astro-ph/0010633
astro-ph/0005114	astro-ph/0010633
astro-ph/9806334	astro-ph/0010244
astro-ph/9911160	astro-ph/0010244
astro-ph/9906109	astro-ph/0010244
astro-ph/0001008	astro-ph/0010244
astro-ph/9910319	astro-ph/0010244
astro-ph/9910540	astro-ph/0010244
astro-ph/9905306	astro-ph/0010244
astro-ph/9908272	astro-ph/0010244
astro-ph/9909034	astro-ph/0010244
astro-ph/9910060	astro-ph/0010244
astro-ph/0005417	astro-ph/0010244
astro-ph/9910493	astro-ph/0010244
astro-ph/0004296	astro-ph/0010082
astro-ph/0003278	astro-ph/0010082
astro-ph/9512139	astro-ph/0010082
astro-ph/9411104	astro-ph/0010082
astro-ph/9607096	astro-ph/0010082
astro-ph/0009131	astro-ph/0010082
astro-ph/9912548	astro-ph/0010549
astro-ph/0007369	astro-ph/0010549
astro-ph/9912064	astro-ph/0010549
astro-ph/0010190	astro-ph/0010584
astro-ph/9910122	astro-ph/0010584
astro-ph/0006109	astro-ph/0010584
astro-ph/0002336	astro-ph/0010584
astro-ph/0003289	astro-ph/0010584
astro-ph/0007348	astro-ph/0010584
astro-ph/9907112	astro-ph/0010584
astro-ph/9910574	astro-ph/0010298
astro-ph/9912248	astro-ph/0010398
astro-ph/0005365	astro-ph/0010398
astro-ph/0006201	astro-ph/0010288
astro-ph/0008049	astro-ph/0010288
astro-ph/0006317	astro-ph/0010288
astro-ph/0005609	astro-ph/0010288
astro-ph/0004223	astro-ph/0010288
astro-ph/0005417	astro-ph/0010288
astro-ph/0005465	astro-ph/0010288
astro-ph/0004057	astro-ph/0010288
astro-ph/9912231	astro-ph/0010025
astro-ph/0008133	astro-ph/0010345
astro-ph/0007217	astro-ph/0010345
astro-ph/0008019	astro-ph/0010345
astro-ph/0007205	astro-ph/0010345
astro-ph/9908133	astro-ph/0010345
astro-ph/9907335	astro-ph/0010345
astro-ph/9910122	astro-ph/0010345
astro-ph/0002190	astro-ph/0010345
astro-ph/0008497	astro-ph/0010345
astro-ph/0006345	astro-ph/0010345
astro-ph/0009286	astro-ph/0010345
astro-ph/0005028	astro-ph/0010212
astro-ph/0010176	astro-ph/0010212
astro-ph/0003138	astro-ph/0010212
astro-ph/0004223	astro-ph/0010212
astro-ph/0001465	astro-ph/0010212
astro-ph/0002168	astro-ph/0010212
astro-ph/0005123	astro-ph/0010104
astro-ph/0005022	astro-ph/0010104
astro-ph/9906313	astro-ph/0010104
astro-ph/9912508	astro-ph/0010104
astro-ph/0006429	astro-ph/0010104
astro-ph/0005124	astro-ph/0010309
astro-ph/0005123	astro-ph/0010309
astro-ph/0007187	astro-ph/0010309
astro-ph/0005004	astro-ph/0010309
astro-ph/0004393	astro-ph/0010309
astro-ph/9607060	astro-ph/0010309
astro-ph/9909293	astro-ph/0010258
astro-ph/0008469	astro-ph/0010468
astro-ph/9912539	astro-ph/0010468
astro-ph/0102304	astro-ph/0010468
astro-ph/9704290	astro-ph/0010468
astro-ph/0007198	astro-ph/0010468
astro-ph/0101230	astro-ph/0010468
astro-ph/0009125	astro-ph/0010468
astro-ph/0005262	astro-ph/0010468
astro-ph/9807091	astro-ph/0010468
astro-ph/9811395	astro-ph/0010468
astro-ph/0004397	astro-ph/0010468
astro-ph/0005553	astro-ph/0010468
astro-ph/0009176	astro-ph/0010468
astro-ph/0007205	astro-ph/0010468
astro-ph/0010631	astro-ph/0010468
astro-ph/0006367	astro-ph/0010468
astro-ph/0005004	astro-ph/0010468
astro-ph/9912474	astro-ph/0010468
astro-ph/0007240	astro-ph/0010468
astro-ph/0002168	astro-ph/0010468
astro-ph/0007248	astro-ph/0010468
astro-ph/0007401	astro-ph/0010468
astro-ph/0003104	astro-ph/0010468
astro-ph/9901237	astro-ph/0010468
astro-ph/0006345	astro-ph/0010468
astro-ph/9811001	astro-ph/0010468
astro-ph/0007351	astro-ph/0010468
astro-ph/0004186	astro-ph/0010308
astro-ph/0005609	astro-ph/0010308
astro-ph/9810256	astro-ph/0010308
astro-ph/0004223	astro-ph/0010308
astro-ph/0004057	astro-ph/0010308
astro-ph/0002168	astro-ph/0010308
astro-ph/9912064	astro-ph/0010040
astro-ph/9908047	astro-ph/0010634
astro-ph/0005265	astro-ph/0010634
astro-ph/0006373	astro-ph/0010634
astro-ph/0004075	astro-ph/0010634
astro-ph/0005229	astro-ph/0010634
astro-ph/0007199	astro-ph/0010634
astro-ph/0005344	astro-ph/0010634
astro-ph/9912403	astro-ph/0010634
astro-ph/0008057	astro-ph/0010634
astro-ph/9812313	astro-ph/0010634
astro-ph/9904348	astro-ph/0010511
astro-ph/9812133	astro-ph/0010511
astro-ph/0005124	astro-ph/0010511
astro-ph/0005004	astro-ph/0010511
astro-ph/9812214	astro-ph/0010511
astro-ph/9901364	astro-ph/0010511
astro-ph/9911413	astro-ph/0010511
astro-ph/0005098	astro-ph/0010427
astro-ph/0001075	astro-ph/0010427
astro-ph/9902343	astro-ph/0010113
astro-ph/0005124	astro-ph/0010113
astro-ph/0007333	astro-ph/0010113
astro-ph/9902103	astro-ph/0010113
astro-ph/0005004	astro-ph/0010113
astro-ph/0005123	astro-ph/0010113
astro-ph/9912549	astro-ph/0010063
astro-ph/0007333	astro-ph/0010063
astro-ph/0005414	astro-ph/0010063
astro-ph/0001318	astro-ph/0010063
astro-ph/0008167	astro-ph/0010063
astro-ph/9912166	astro-ph/0010063
astro-ph/0005123	astro-ph/0010063
astro-ph/9906125	astro-ph/0010219
astro-ph/9909299	astro-ph/0010219
astro-ph/9910034	astro-ph/0010219
astro-ph/0004381	astro-ph/0010389
astro-ph/0010525	astro-ph/0010389
astro-ph/0002214	astro-ph/0010389
astro-ph/0102304	astro-ph/0010389
astro-ph/9807277	astro-ph/0010389
astro-ph/0006048	astro-ph/0010389
astro-ph/0009003	astro-ph/0010389
astro-ph/9506070	astro-ph/0010389
astro-ph/0003199	astro-ph/0010389
astro-ph/0005095	astro-ph/0010389
astro-ph/9911372	astro-ph/0010389
astro-ph/0101524	astro-ph/0010389
astro-ph/0101127	astro-ph/0010389
astro-ph/0006343	astro-ph/0010389
astro-ph/0004115	astro-ph/0010389
astro-ph/9912166	astro-ph/0010389
astro-ph/0001441	astro-ph/0010591
astro-ph/0007108	astro-ph/0010591
astro-ph/0001292	astro-ph/0010591
astro-ph/9811390	astro-ph/0010591
astro-ph/0007333	astro-ph/0010228
astro-ph/0007165	astro-ph/0010228
astro-ph/0010039	astro-ph/0010228
astro-ph/0009057	astro-ph/0010228
astro-ph/9810088	astro-ph/0010228
astro-ph/0002249	astro-ph/0010404
astro-ph/0002091	astro-ph/0010404
astro-ph/9911444	astro-ph/0010404
astro-ph/9806118	astro-ph/0010404
astro-ph/9912105	astro-ph/0010404
astro-ph/0008392	astro-ph/0010205
astro-ph/0008167	astro-ph/0010205
astro-ph/0007048	astro-ph/0010205
astro-ph/0007087	astro-ph/0010205
astro-ph/0006349	astro-ph/0010370
astro-ph/0009466	astro-ph/0010370
astro-ph/9912522	astro-ph/0010057
astro-ph/0007460	astro-ph/0010072
astro-ph/0006396	astro-ph/0010470
astro-ph/0308248	astro-ph/0405503
astro-ph/0304521	astro-ph/0405503
astro-ph/0309038	astro-ph/0405503
astro-ph/0312347	astro-ph/0405503
astro-ph/0310338	astro-ph/0405606
astro-ph/0403699	astro-ph/0405606
astro-ph/0403223	astro-ph/0405606
astro-ph/0302213	astro-ph/0405606
astro-ph/0007248	astro-ph/0405606
astro-ph/0210473	astro-ph/0405606
astro-ph/0302209	astro-ph/0405606
astro-ph/0305357	astro-ph/0405606
astro-ph/0403193	astro-ph/0405606
astro-ph/0403029	astro-ph/0405606
astro-ph/0403268	astro-ph/0405606
astro-ph/0401167	astro-ph/0405024
astro-ph/0311619	astro-ph/0405024
astro-ph/0402487	astro-ph/0405048
astro-ph/0312475	astro-ph/0405048
astro-ph/0205140	astro-ph/0405110
astro-ph/0402588	astro-ph/0405110
astro-ph/0205464	astro-ph/0405110
astro-ph/0305075	astro-ph/0405110
astro-ph/0104435	astro-ph/0405623
astro-ph/0202302	astro-ph/0405623
astro-ph/9502010	astro-ph/0405623
astro-ph/0105184	astro-ph/0405623
astro-ph/0404206	astro-ph/0405341
astro-ph/0402396	astro-ph/0405341
astro-ph/0310511	astro-ph/0405341
astro-ph/0402602	astro-ph/0405341
astro-ph/0403098	astro-ph/0405341
astro-ph/0308283	astro-ph/0405161
astro-ph/0403381	astro-ph/0405161
astro-ph/0102101	astro-ph/0405258
astro-ph/0210132	astro-ph/0405258
astro-ph/0404304	astro-ph/0405258
astro-ph/0307067	astro-ph/0405258
astro-ph/0311466	astro-ph/0405258
astro-ph/9902239	astro-ph/0405258
astro-ph/0401084	astro-ph/0405258
astro-ph/0404411	astro-ph/0405258
astro-ph/0009378	astro-ph/0405258
astro-ph/0302508	astro-ph/0405258
astro-ph/0310902	astro-ph/0405258
astro-ph/0410419	astro-ph/0405258
astro-ph/0307165	astro-ph/0405258
astro-ph/0310338	astro-ph/0405270
astro-ph/0405138	astro-ph/0405270
astro-ph/0403078	astro-ph/0405270
astro-ph/0403223	astro-ph/0405270
astro-ph/0305089	astro-ph/0405268
astro-ph/0306033	astro-ph/0405268
astro-ph/9708143	astro-ph/0405268
astro-ph/0312133	astro-ph/0405268
astro-ph/0304419	astro-ph/0405268
astro-ph/0310478	astro-ph/0405035
astro-ph/0404600	astro-ph/0405584
astro-ph/0308103	astro-ph/0405584
astro-ph/0302496	astro-ph/0405631
astro-ph/0310511	astro-ph/0405631
astro-ph/0403353	astro-ph/0405631
astro-ph/0403098	astro-ph/0405631
astro-ph/0309368	astro-ph/0405368
astro-ph/0404484	astro-ph/0405368
astro-ph/0411501	astro-ph/0405368
astro-ph/0412308	astro-ph/0405368
astro-ph/0305019	astro-ph/0405368
astro-ph/0410654	astro-ph/0405368
astro-ph/0106051	astro-ph/0405368
astro-ph/0403664	astro-ph/0405368
astro-ph/0501104	astro-ph/0405368
astro-ph/0410680	astro-ph/0405368
astro-ph/0501351	astro-ph/0405368
astro-ph/0403078	astro-ph/0405355
astro-ph/0403699	astro-ph/0405355
astro-ph/0311294	astro-ph/0405355
astro-ph/0403327	astro-ph/0405355
astro-ph/0405187	astro-ph/0405355
astro-ph/0303272	astro-ph/0405355
astro-ph/0404257	astro-ph/0405355
astro-ph/0401094	astro-ph/0405355
astro-ph/0412306	astro-ph/0405491
astro-ph/0501622	astro-ph/0405491
astro-ph/0503391	astro-ph/0405491
astro-ph/0405466	astro-ph/0405491
astro-ph/0307403	astro-ph/0405362
astro-ph/0203152	astro-ph/0405362
astro-ph/0301229	astro-ph/0405362
astro-ph/0309330	astro-ph/0405362
astro-ph/0302209	astro-ph/0405362
astro-ph/0102294	astro-ph/0405362
astro-ph/0403043	astro-ph/0405362
astro-ph/0011156	astro-ph/0405362
astro-ph/0211067	astro-ph/0405362
astro-ph/0404515	astro-ph/0405362
astro-ph/0204038	astro-ph/0405553
astro-ph/0401191	astro-ph/0405553
astro-ph/0312160	astro-ph/0405553
astro-ph/0310723	astro-ph/0405489
astro-ph/0411324	astro-ph/0405489
astro-ph/0408548	astro-ph/0405489
astro-ph/0407372	astro-ph/0405489
astro-ph/0404195	astro-ph/0405489
astro-ph/0402396	astro-ph/0405181
astro-ph/0403695	astro-ph/0405181
astro-ph/0302496	astro-ph/0405181
astro-ph/0310273	astro-ph/0405181
astro-ph/0310252	astro-ph/0405181
astro-ph/0403098	astro-ph/0405181
astro-ph/0310723	astro-ph/0405596
astro-ph/0005124	astro-ph/0405596
astro-ph/0103143	astro-ph/0405596
astro-ph/0004404	astro-ph/0405596
astro-ph/0402512	astro-ph/0405596
astro-ph/0309800	astro-ph/0405596
astro-ph/9812133	astro-ph/0405596
astro-ph/0302209	astro-ph/0405596
astro-ph/0005111	astro-ph/0405596
astro-ph/0404068	astro-ph/0405256
astro-ph/0402163	astro-ph/0405256
astro-ph/0401184	astro-ph/0405256
astro-ph/0403399	astro-ph/0405256
astro-ph/0404206	astro-ph/0405519
astro-ph/0405341	astro-ph/0405519
astro-ph/0310511	astro-ph/0405519
astro-ph/0402602	astro-ph/0405519
astro-ph/0311096	astro-ph/0405519
astro-ph/0310273	astro-ph/0405519
astro-ph/9810414	astro-ph/0405519
astro-ph/0403529	astro-ph/0405476
astro-ph/0009061	astro-ph/0405549
astro-ph/9811011	astro-ph/0405549
astro-ph/9704204	astro-ph/0405549
astro-ph/0011454	astro-ph/0405549
astro-ph/0209192	astro-ph/0405549
astro-ph/0309027	astro-ph/0405549
astro-ph/0401084	astro-ph/0405549
astro-ph/0208301	astro-ph/0405549
astro-ph/0405046	astro-ph/0405549
astro-ph/0310902	astro-ph/0405549
astro-ph/0403095	astro-ph/0405549
astro-ph/9808110	astro-ph/0405549
astro-ph/0303123	astro-ph/0405549
astro-ph/0210249	astro-ph/0405549
astro-ph/9902239	astro-ph/0405549
astro-ph/0010370	astro-ph/0405549
astro-ph/0001516	astro-ph/0405549
astro-ph/0002006	astro-ph/0405549
astro-ph/0309695	astro-ph/0405549
astro-ph/0404062	astro-ph/0405232
astro-ph/0311403	astro-ph/0405232
astro-ph/0402002	astro-ph/0405232
astro-ph/0306438	astro-ph/0405232
astro-ph/0008115	astro-ph/0405479
astro-ph/0003365	astro-ph/0405479
astro-ph/0211258	astro-ph/0405479
astro-ph/0302209	astro-ph/0405479
astro-ph/0310473	astro-ph/0405479
astro-ph/0310723	astro-ph/0405479
astro-ph/9905283	astro-ph/0405479
astro-ph/0005210	astro-ph/0405479
astro-ph/0402344	astro-ph/0405479
astro-ph/0305089	astro-ph/0405593
astro-ph/0303555	astro-ph/0405593
astro-ph/0306052	astro-ph/0405593
astro-ph/0312133	astro-ph/0405593
astro-ph/0006421	astro-ph/0405490
astro-ph/0303168	astro-ph/0405490
astro-ph/0312162	astro-ph/0405490
astro-ph/0104006	astro-ph/0405490
astro-ph/9711102	astro-ph/0405490
astro-ph/0012313	astro-ph/0405490
astro-ph/0204115	astro-ph/0405490
astro-ph/9904398	astro-ph/0405490
astro-ph/0205544	astro-ph/0405490
astro-ph/0105518	astro-ph/0405490
astro-ph/0203272	astro-ph/0405490
astro-ph/9812313	astro-ph/0405490
astro-ph/0210603	astro-ph/0405428
astro-ph/0308088	astro-ph/0405428
astro-ph/9811123	astro-ph/0405428
astro-ph/0302225	astro-ph/0405428
astro-ph/0001303	astro-ph/0405428
astro-ph/9603033	astro-ph/0405428
astro-ph/0208055	astro-ph/0405428
astro-ph/0110414	astro-ph/0405428
astro-ph/0405356	astro-ph/0405428
astro-ph/0309692	astro-ph/0405428
astro-ph/0306006	astro-ph/0405428
astro-ph/0306122	astro-ph/0405428
astro-ph/0302223	astro-ph/0405428
astro-ph/9910397	astro-ph/0405428
astro-ph/0308029	astro-ph/0405565
astro-ph/0405355	astro-ph/0405565
astro-ph/0311344	astro-ph/0405225
astro-ph/0403325	astro-ph/0405225
astro-ph/0309221	astro-ph/0405622
astro-ph/0311145	astro-ph/0405456
astro-ph/0403404	astro-ph/0405456
astro-ph/0403181	astro-ph/0405456
astro-ph/0306409	astro-ph/0405222
astro-ph/0310478	astro-ph/0405222
astro-ph/0310342	astro-ph/0405267
astro-ph/0404062	astro-ph/0405267
astro-ph/0009061	astro-ph/0405267
astro-ph/0307282	astro-ph/0405267
astro-ph/0403353	astro-ph/0405267
astro-ph/9912463	astro-ph/0405267
astro-ph/0310512	astro-ph/0405267
astro-ph/0310207	astro-ph/0405267
astro-ph/0312093	astro-ph/0405267
astro-ph/0304178	astro-ph/0405267
astro-ph/0302209	astro-ph/0405267
astro-ph/9806099	astro-ph/0405267
astro-ph/0212003	astro-ph/0405267
astro-ph/9809368	astro-ph/0405267
astro-ph/0309368	astro-ph/0405267
astro-ph/0301273	astro-ph/0405267
astro-ph/0403687	astro-ph/0405267
astro-ph/0211522	astro-ph/0405267
astro-ph/0402512	astro-ph/0405267
astro-ph/0306438	astro-ph/0405267
astro-ph/0009353	astro-ph/0405267
astro-ph/0310511	astro-ph/0405267
astro-ph/0310344	astro-ph/0405267
astro-ph/9901109	astro-ph/0405267
astro-ph/9812313	astro-ph/0405267
astro-ph/0312124	astro-ph/0405544
astro-ph/0310723	astro-ph/0405414
astro-ph/0207670	astro-ph/0405414
astro-ph/0212509	astro-ph/0405414
astro-ph/0402267	astro-ph/0405371
astro-ph/0403135	astro-ph/0405371
astro-ph/0405466	astro-ph/0405371
astro-ph/0407111	astro-ph/0405371
astro-ph/0311037	astro-ph/0405160
astro-ph/0402676	astro-ph/0405160
astro-ph/0206013	astro-ph/0405203
astro-ph/0403675	astro-ph/0405203
astro-ph/0305089	astro-ph/0405042
astro-ph/0404195	astro-ph/0405042
astro-ph/0306033	astro-ph/0405042
astro-ph/0404317	astro-ph/0405042
astro-ph/0303339	astro-ph/0405277
astro-ph/0310402	astro-ph/0405277
astro-ph/9710062	astro-ph/0405084
astro-ph/0308418	astro-ph/0405084
astro-ph/9812313	astro-ph/0405084
astro-ph/9608122	astro-ph/0405084
astro-ph/0312402	astro-ph/0405138
astro-ph/0403325	astro-ph/0405138
astro-ph/0003278	astro-ph/0405157
astro-ph/0306620	astro-ph/0405157
astro-ph/9603033	astro-ph/0405157
astro-ph/9806362	astro-ph/0405157
astro-ph/0310198	astro-ph/0405157
astro-ph/0201335	astro-ph/0405157
astro-ph/0306286	astro-ph/0405157
astro-ph/0312570	astro-ph/0405157
astro-ph/0310723	astro-ph/0405157
